# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
33590at4891	Complete	h2tg000005l_path	62739	61025	-	439.4	424	https://www.orthodb.org/v10?query=33590at4891	Zinc finger, Mcm10/DnaG-type
33600at4891	Complete	h2tg000011l_path	277869	276505	-	264.6	284	https://www.orthodb.org/v10?query=33600at4891	Ribosome biogenesis protein NOP53
33603at4891	Complete	h2tg000001l_path	113381	112782	-	204.0	125	https://www.orthodb.org/v10?query=33603at4891	peptidyl-tRNA hydrolase
33608at4891	Complete	h2tg000011l_path	665397	662323	-	237.8	519	https://www.orthodb.org/v10?query=33608at4891	Autophagy-related protein 11
33646at4891	Complete	h2tg000010l_path	585128	584166	-	339.5	224	https://www.orthodb.org/v10?query=33646at4891	cyclin-like protein
33647at4891	Complete	h2tg000016l_path	444670	444092	-	117.0	84	https://www.orthodb.org/v10?query=33647at4891	Zinc finger, PHD-type
33667at4891	Complete	h2tg000013l_path	630128	630490	+	224.5	115	https://www.orthodb.org/v10?query=33667at4891	ubiquitin-conjugating enzyme
33668at4891	Complete	h2tg000009l_path	341054	341539	+	149.5	117	https://www.orthodb.org/v10?query=33668at4891	Mitochondrial inner membrane protease subunit
33683at4891	Complete	h2tg000005l_path	343620	342988	-	155.7	159	https://www.orthodb.org/v10?query=33683at4891	26S Proteasome non-ATPase regulatory subunit 9
33709at4891	Complete	h2tg000013l_path	371200	371682	+	140.9	112	https://www.orthodb.org/v10?query=33709at4891	Phosphatidylglycerol/phosphatidylinositol transfer protein
33718at4891	Complete	h2tg000011l_path	476283	475786	-	100.6	80	https://www.orthodb.org/v10?query=33718at4891	MIOREX complex component 11
33738at4891	Complete	h2tg000006l_path	333641	335024	+	398.6	310	https://www.orthodb.org/v10?query=33738at4891	Mitochondrial import inner membrane translocase subunit TIM54
33753at4891	Complete	h2tg000016l_path	759199	758762	-	166.9	115	https://www.orthodb.org/v10?query=33753at4891	RNA polymerase
33763at4891	Complete	h2tg000001l_path	768362	768799	+	118.7	83	https://www.orthodb.org/v10?query=33763at4891	Ribosomal protein L27/L41, mitochondrial
33809at4891	Complete	h2tg000011l_path	125978	126400	+	166.8	116	https://www.orthodb.org/v10?query=33809at4891	Protein PBDC1
33842at4891	Complete	h2tg000007l_path	49877	49095	-	152.3	210	https://www.orthodb.org/v10?query=33842at4891	Proteasome assembly chaperone 2
33875at4891	Complete	h2tg000004l_path	639963	639367	-	143.9	124	https://www.orthodb.org/v10?query=33875at4891	Prefoldin subunit 3
33887at4891	Complete	h2tg000013l_path	1055187	1055807	+	227.2	169	https://www.orthodb.org/v10?query=33887at4891	Mitochondrial homologous recombination protein 1
33944at4891	Complete	h2tg000010l_path	58207	58797	+	175.7	123	https://www.orthodb.org/v10?query=33944at4891	translational machinery component
33952at4891	Complete	h2tg000003l_path	156894	157568	+	192.2	151	https://www.orthodb.org/v10?query=33952at4891	Nucleolar protein 16
33993at4891	Complete	h2tg000011l_path	444943	445380	+	204.9	105	https://www.orthodb.org/v10?query=33993at4891	Glutaredoxin
33999at4891	Complete	h2tg000004l_path	150114	149779	-	155.9	94	https://www.orthodb.org/v10?query=33999at4891	Cytochrome c oxidase, subunit Vb
34011at4891	Complete	h2tg000007l_path	437865	438625	+	305.6	186	https://www.orthodb.org/v10?query=34011at4891	Snf7 family
34017at4891	Complete	h2tg000008l_path	194785	195504	+	217.4	173	https://www.orthodb.org/v10?query=34017at4891	Snf7 family
34026at4891	Complete	h2tg000004l_path	1051310	1050498	-	286.5	207	https://www.orthodb.org/v10?query=34026at4891	Protein PXR1
34037at4891	Complete	h2tg000008l_path	491973	491284	-	234.0	148	https://www.orthodb.org/v10?query=34037at4891	Protein MSF1
34052at4891	Complete	h2tg000006l_path	572415	572978	+	96.1	110	https://www.orthodb.org/v10?query=34052at4891	Ran-interacting Mog1 protein
34069at4891	Complete	h2tg000015l_path	184140	184766	+	182.3	161	https://www.orthodb.org/v10?query=34069at4891	Ribosome recycling factor
34109at4891	Fragmented	h2tg000016l_path	746902	745454	-	215.7	215	https://www.orthodb.org/v10?query=34109at4891	GRIP domain
34113at4891	Complete	h2tg000013l_path	1490972	1492288	+	423.8	343	https://www.orthodb.org/v10?query=34113at4891	RNA polymerase II-associated protein 1, C-terminal
34138at4891	Complete	h2tg000016l_path	757773	758591	+	149.6	166	https://www.orthodb.org/v10?query=34138at4891	Domain of unknown function DUF2407 C-terminal
34147at4891	Fragmented	h2tg000006l_path	594114	579668	-	150.5	177	https://www.orthodb.org/v10?query=34147at4891	Altered inheritance of mitochondria protein 24, mitochondrial
34170at4891	Complete	h2tg000013l_path	1073410	1072704	-	186.9	130	https://www.orthodb.org/v10?query=34170at4891	HIT-like protein
34188at4891	Complete	h2tg000011l_path	150586	151299	+	99.9	146	https://www.orthodb.org/v10?query=34188at4891	Leucine-rich repeat
34235at4891	Complete	h2tg000016l_path	779011	779631	+	162.8	139	https://www.orthodb.org/v10?query=34235at4891	Dihydrofolate reductase
34291at4891	Complete	h2tg000010l_path	264362	263625	-	183.6	154	https://www.orthodb.org/v10?query=34291at4891	NAD(P)H-hydrate epimerase
34294at4891	Complete	h2tg000002l_path	69920	68931	-	76.0	86	https://www.orthodb.org/v10?query=34294at4891	CAP Gly-rich domain
34307at4891	Complete	h2tg000002l_path	63189	62785	-	186.4	120	https://www.orthodb.org/v10?query=34307at4891	methionine sulfoxide reductase B
34318at4891	Complete	h2tg000004l_path	637172	636699	-	140.3	125	https://www.orthodb.org/v10?query=34318at4891	Mitochondrial ribosomal protein MRPL25
34341at4891	Complete	h2tg000011l_path	610781	609600	-	228.2	206	https://www.orthodb.org/v10?query=34341at4891	MRG
34345at4891	Complete	h2tg000015l_path	353515	354204	+	234.5	134	https://www.orthodb.org/v10?query=34345at4891	iron-sulfur cluster assembly protein
34378at4891	Complete	h2tg000013l_path	998866	999822	+	218.4	217	https://www.orthodb.org/v10?query=34378at4891	Zinc finger, RING-type
34416at4891	Complete	h2tg000009l_path	658814	658164	-	211.7	158	https://www.orthodb.org/v10?query=34416at4891	Vesicle transport v-SNARE, N-terminal
34449at4891	Complete	h2tg000004l_path	729206	727617	-	214.9	200	https://www.orthodb.org/v10?query=34449at4891	Nucleoporin Nup54, alpha-helical domain
34458at4891	Complete	h2tg000004l_path	375177	374812	-	155.9	87	https://www.orthodb.org/v10?query=34458at4891	DNA-directed RNA polymerase subunit
34467at4891	Complete	h2tg000008l_path	853183	852650	-	206.7	132	https://www.orthodb.org/v10?query=34467at4891	Actin-related protein 2/3 complex subunit 3
34470at4891	Complete	h2tg000001l_path	452662	453225	+	220.8	148	https://www.orthodb.org/v10?query=34470at4891	Inorganic phosphate transport PHO88
34512at4891	Complete	h2tg000016l_path	78686	79174	+	199.0	128	https://www.orthodb.org/v10?query=34512at4891	Uncharacterised protein family UPF0220
34514at4891	Complete	h2tg000013l_path	935726	935186	-	142.8	113	https://www.orthodb.org/v10?query=34514at4891	Riboflavin kinase
34531at4891	Complete	h2tg000013l_path	734102	734764	+	196.0	165	https://www.orthodb.org/v10?query=34531at4891	ERF1 methyltransferase catalytic subunit MTQ2
34547at4891	Complete	h2tg000016l_path	398284	399144	+	206.6	182	https://www.orthodb.org/v10?query=34547at4891	SNARE
34586at4891	Complete	h2tg000013l_path	442974	443414	+	178.5	118	https://www.orthodb.org/v10?query=34586at4891	ATP synthase, F1 complex, delta/epsilon subunit
34589at4891	Complete	h2tg000007l_path	83020	83620	+	251.8	150	https://www.orthodb.org/v10?query=34589at4891	EF-hand domain
34595at4891	Complete	h2tg000013l_path	1288772	1288146	-	230.6	166	https://www.orthodb.org/v10?query=34595at4891	Phosphoribosylglycinamide formyltransferase
34600at4891	Complete	h2tg000016l_path	469845	470534	+	180.2	117	https://www.orthodb.org/v10?query=34600at4891	Zinc finger C2H2 superfamily
34687at4891	Complete	h2tg000006l_path	186720	186274	-	191.4	115	https://www.orthodb.org/v10?query=34687at4891	LSM domain, eukaryotic/archaea-type
34715at4891	Complete	h2tg000001l_path	724643	726676	+	210.1	223	https://www.orthodb.org/v10?query=34715at4891	conserved hypothetical protein
34739at4891	Complete	h2tg000004l_path	885280	884057	-	259.3	195	https://www.orthodb.org/v10?query=34739at4891	Peripheral subunit-binding domain
34763at4891	Complete	h2tg000003l_path	238081	237707	-	158.9	99	https://www.orthodb.org/v10?query=34763at4891	Erg28
34789at4891	Complete	h2tg000006l_path	314123	313398	-	79.7	112	https://www.orthodb.org/v10?query=34789at4891	Mitochondrial peculiar membrane protein 1
34811at4891	Complete	h2tg000004l_path	904771	905214	+	105.1	97	https://www.orthodb.org/v10?query=34811at4891	Rhodanese-like domain
34813at4891	Complete	h2tg000013l_path	65200	65720	+	188.9	133	https://www.orthodb.org/v10?query=34813at4891	D-aminoacyl-tRNA deacylase
34824at4891	Complete	h2tg000013l_path	548281	547952	-	139.0	77	https://www.orthodb.org/v10?query=34824at4891	DNA-directed RNA polymerase subunit
34835at4891	Complete	h2tg000007l_path	429386	430184	+	166.0	166	https://www.orthodb.org/v10?query=34835at4891	F-actin-capping protein subunit alpha
34839at4891	Complete	h2tg000016l_path	710470	709613	-	158.5	118	https://www.orthodb.org/v10?query=34839at4891	Transcription initiation factor IIA large subunit
34849at4891	Complete	h2tg000016l_path	875793	875341	-	194.0	125	https://www.orthodb.org/v10?query=34849at4891	Multiprotein-bridging factor 1
34895at4891	Complete	h2tg000002l_path	28027	28929	+	338.8	223	https://www.orthodb.org/v10?query=34895at4891	MT-A70-like
34901at4891	Complete	h2tg000011l_path	797749	796751	-	289.2	198	https://www.orthodb.org/v10?query=34901at4891	transcription factor activity, RNA polymerase II transcription factor binding
34922at4891	Complete	h2tg000010l_path	694506	694099	-	195.7	104	https://www.orthodb.org/v10?query=34922at4891	ribosomal protein S12
34959at4891	Complete	h2tg000014l_path	82670	83959	+	225.9	206	https://www.orthodb.org/v10?query=34959at4891	Pheromone alpha factor receptor
35014at4891	Complete	h2tg000015l_path	67455	66316	-	110.3	99	https://www.orthodb.org/v10?query=35014at4891	Transcriptional repressor OPI1
35020at4891	Complete	h2tg000013l_path	1277643	1278332	+	231.0	157	https://www.orthodb.org/v10?query=35020at4891	Ribosomal protein L23/L15e core domain superfamily
35036at4891	Complete	h2tg000013l_path	618272	617445	-	263.9	226	https://www.orthodb.org/v10?query=35036at4891	nucleolar
35040at4891	Complete	h2tg000016l_path	642259	641510	-	172.4	171	https://www.orthodb.org/v10?query=35040at4891	Uncharacterised protein family UPF0363
35061at4891	Complete	h2tg000003l_path	302885	303271	+	223.8	107	https://www.orthodb.org/v10?query=35061at4891	Vacuolar transporter chaperone 1
35062at4891	Complete	h2tg000003l_path	102043	102420	+	189.1	100	https://www.orthodb.org/v10?query=35062at4891	ribonucleoprotein-associated protein
35082at4891	Complete	h2tg000006l_path	617376	618158	+	225.3	200	https://www.orthodb.org/v10?query=35082at4891	Manganese/iron superoxide dismutase, C-terminal
35083at4891	Complete	h2tg000013l_path	1196184	1195336	-	236.6	219	https://www.orthodb.org/v10?query=35083at4891	Protein BCP1
35117at4891	Complete	h2tg000011l_path	677981	678427	+	220.2	132	https://www.orthodb.org/v10?query=35117at4891	Cytosine deaminase
35136at4891	Complete	h2tg000001l_path	504872	505219	+	193.0	92	https://www.orthodb.org/v10?query=35136at4891	Cyclin-dependent kinases regulatory subunit
35139at4891	Complete	h2tg000010l_path	707523	707924	+	159.0	110	https://www.orthodb.org/v10?query=35139at4891	Multifunctional methyltransferase subunit TRM112
35160at4891	Complete	h2tg000007l_path	565876	565412	-	247.1	147	https://www.orthodb.org/v10?query=35160at4891	mitochondrial import protein Pam17
35165at4891	Complete	h2tg000008l_path	267999	268547	+	155.3	129	https://www.orthodb.org/v10?query=35165at4891	Signal peptidase subunit 3
35193at4891	Complete	h2tg000011l_path	254801	255730	+	289.8	204	https://www.orthodb.org/v10?query=35193at4891	RNA cap guanine-N2 methyltransferase
35210at4891	Complete	h2tg000003l_path	56203	54179	-	378.8	472	https://www.orthodb.org/v10?query=35210at4891	NatC N(alpha)-terminal acetyltransferase, Mak10 subunit
35216at4891	Complete	h2tg000016l_path	251489	251064	-	217.0	123	https://www.orthodb.org/v10?query=35216at4891	ribosomal protein S19
35223at4891	Complete	h2tg000003l_path	254382	254038	-	118.8	78	https://www.orthodb.org/v10?query=35223at4891	Ribosomal protein S18
35318at4891	Complete	h2tg000007l_path	130715	131128	+	116.8	100	https://www.orthodb.org/v10?query=35318at4891	ribosomal protein L14
35328at4891	Complete	h2tg000008l_path	166423	165930	-	155.5	98	https://www.orthodb.org/v10?query=35328at4891	Mitochondrial import inner membrane translocase subunit TIM14
35333at4891	Complete	h2tg000004l_path	63668	63123	-	130.7	102	https://www.orthodb.org/v10?query=35333at4891	ER membrane protein complex subunit 4
35367at4891	Complete	h2tg000003l_path	139839	138997	-	163.8	132	https://www.orthodb.org/v10?query=35367at4891	transcriptional repressor activity, RNA polymerase II transcription factor binding
35426at4891	Complete	h2tg000013l_path	373538	372624	-	142.5	156	https://www.orthodb.org/v10?query=35426at4891	Adenine nucleotide alpha hydrolases-like protein
35427at4891	Complete	h2tg000009l_path	896398	897213	+	127.8	175	https://www.orthodb.org/v10?query=35427at4891	Elongator complex protein 6
35459at4891	Complete	h2tg000009l_path	742618	743004	+	169.6	105	https://www.orthodb.org/v10?query=35459at4891	Transcription initiation factor TFIID subunit 9
35478at4891	Complete	h2tg000013l_path	613976	613380	-	247.9	165	https://www.orthodb.org/v10?query=35478at4891	Golgi apparatus membrane protein TVP23
35504at4891	Complete	h2tg000016l_path	1026658	1026230	-	201.3	123	https://www.orthodb.org/v10?query=35504at4891	40S ribosomal protein S12
35506at4891	Complete	h2tg000007l_path	579362	579784	+	129.1	91	https://www.orthodb.org/v10?query=35506at4891	Uncharacterised protein family UPF0538
35513at4891	Complete	h2tg000016l_path	194454	194882	+	175.6	108	https://www.orthodb.org/v10?query=35513at4891	Succinate dehydrogenase assembly factor 2, mitochondrial
35518at4891	Complete	h2tg000012l_path	58360	57959	-	107.0	95	https://www.orthodb.org/v10?query=35518at4891	Glycine cleavage system H protein
35584at4891	Complete	h2tg000006l_path	554564	554938	+	179.9	101	https://www.orthodb.org/v10?query=35584at4891	DNA-directed RNA polymerase subunit
35588at4891	Complete	h2tg000015l_path	209706	210137	+	193.4	105	https://www.orthodb.org/v10?query=35588at4891	Cytochrome c oxidase, subunit Va/VI
35656at4891	Complete	h2tg000004l_path	311328	312285	+	231.8	128	https://www.orthodb.org/v10?query=35656at4891	Ribosomal L18e/L15P superfamily
35669at4891	Complete	h2tg000001l_path	379943	379236	-	119.9	123	https://www.orthodb.org/v10?query=35669at4891	UDP-N-acetylglucosamine transferase subunit ALG14
35670at4891	Complete	h2tg000008l_path	87464	88213	+	238.6	118	https://www.orthodb.org/v10?query=35670at4891	FeS cluster insertion, C-terminal, conserved site
35699at4891	Complete	h2tg000015l_path	501128	499962	-	219.9	247	https://www.orthodb.org/v10?query=35699at4891	DHHA2 domain
35750at4891	Complete	h2tg000016l_path	314122	313763	-	187.8	109	https://www.orthodb.org/v10?query=35750at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
35760at4891	Complete	h2tg000009l_path	789431	788973	-	236.2	124	https://www.orthodb.org/v10?query=35760at4891	Translation initiation factor 1A (eIF-1A)
35771at4891	Complete	h2tg000002l_path	118801	119157	+	135.2	97	https://www.orthodb.org/v10?query=35771at4891	mitochondrial ribosomal large subunit protein
35787at4891	Complete	h2tg000004l_path	1038096	1037404	-	132.5	131	https://www.orthodb.org/v10?query=35787at4891	rRNA-processing protein EFG1
35796at4891	Complete	h2tg000009l_path	832016	832825	+	168.4	164	https://www.orthodb.org/v10?query=35796at4891	LmbE-like protein
35823at4891	Complete	h2tg000001l_path	742666	742358	-	109.7	80	https://www.orthodb.org/v10?query=35823at4891	Protein of unknown function DUF1674
35842at4891	Complete	h2tg000011l_path	555117	554428	-	208.8	171	https://www.orthodb.org/v10?query=35842at4891	Winged helix-like DNA-binding domain superfamily
35844at4891	Complete	h2tg000007l_path	185753	185361	-	123.1	92	https://www.orthodb.org/v10?query=35844at4891	54S ribosomal protein L31, mitochondrial
35877at4891	Complete	h2tg000004l_path	505326	504214	-	252.0	220	https://www.orthodb.org/v10?query=35877at4891	Transcription initiation factor IIF subunit beta
35904at4891	Complete	h2tg000016l_path	517151	517903	+	150.1	118	https://www.orthodb.org/v10?query=35904at4891	SNARE
35907at4891	Complete	h2tg000013l_path	971422	969995	-	372.2	358	https://www.orthodb.org/v10?query=35907at4891	Ribosomal lysine N-methyltransferase 4
35912at4891	Complete	h2tg000016l_path	290018	288963	-	262.3	207	https://www.orthodb.org/v10?query=35912at4891	SNARE
35931at4891	Complete	h2tg000004l_path	347156	346758	-	191.6	111	https://www.orthodb.org/v10?query=35931at4891	Ubiquitin-conjugating enzyme variant MMS2
35950at4891	Complete	h2tg000016l_path	557628	556969	-	288.7	161	https://www.orthodb.org/v10?query=35950at4891	5-demethoxyubiquinone hydroxylase, mitochondrial
35981at4891	Complete	h2tg000008l_path	246489	246022	-	114.4	104	https://www.orthodb.org/v10?query=35981at4891	Uncharacterized membrane protein
36033at4891	Complete	h2tg000005l_path	156040	157158	+	305.9	279	https://www.orthodb.org/v10?query=36033at4891	Mitotic exit network interactor 1
36106at4891	Complete	h2tg000016l_path	70345	70707	+	144.0	72	https://www.orthodb.org/v10?query=36106at4891	Zinc finger, RING-type
36113at4891	Complete	h2tg000016l_path	550605	550240	-	152.9	103	https://www.orthodb.org/v10?query=36113at4891	Profilin
36167at4891	Complete	h2tg000010l_path	185535	186287	+	229.5	190	https://www.orthodb.org/v10?query=36167at4891	similar to Saccharomyces cerevisiae YNL246W VPS75 NAP family histone chaperone
36168at4891	Complete	h2tg000008l_path	531393	530599	-	244.6	192	https://www.orthodb.org/v10?query=36168at4891	Eukaryotic translation initiation factor 3 subunit J
36186at4891	Complete	h2tg000013l_path	272414	273517	+	238.9	222	https://www.orthodb.org/v10?query=36186at4891	Non-structural maintenance of chromosome element 4
36195at4891	Complete	h2tg000005l_path	335101	335508	+	190.8	125	https://www.orthodb.org/v10?query=36195at4891	thioredoxin-like protein
36239at4891	Complete	h2tg000013l_path	619562	618621	-	124.5	168	https://www.orthodb.org/v10?query=36239at4891	pre-mRNA 3'-splice site binding
36248at4891	Complete	h2tg000010l_path	476390	476061	-	131.0	78	https://www.orthodb.org/v10?query=36248at4891	Ribosomal protein S13
36258at4891	Complete	h2tg000005l_path	364849	365232	+	149.1	102	https://www.orthodb.org/v10?query=36258at4891	RNA-binding domain superfamily
36316at4891	Complete	h2tg000013l_path	433403	433897	+	102.1	69	https://www.orthodb.org/v10?query=36316at4891	anaphase promoting complex subunit 11
36328at4891	Fragmented	h2tg000004l_path	458161	457507	-	110.4	108	https://www.orthodb.org/v10?query=36328at4891	Golgi to ER traffic protein 1
36350at4891	Complete	h2tg000011l_path	228282	228737	+	192.6	109	https://www.orthodb.org/v10?query=36350at4891	Cytochrome b5-like heme/steroid binding domain
36374at4891	Complete	h2tg000003l_path	82702	81508	-	294.9	223	https://www.orthodb.org/v10?query=36374at4891	XPC-binding domain
36407at4891	Complete	h2tg000010l_path	110904	112859	+	433.7	413	https://www.orthodb.org/v10?query=36407at4891	Plasma membrane fusion protein PRM1
36448at4891	Complete	h2tg000013l_path	98530	99129	+	221.5	165	https://www.orthodb.org/v10?query=36448at4891	Ribosomal protein L10P
36485at4891	Complete	h2tg000004l_path	459961	459410	-	194.9	155	https://www.orthodb.org/v10?query=36485at4891	Co-chaperone Hsc20
36486at4891	Complete	h2tg000004l_path	543099	543730	+	230.2	132	https://www.orthodb.org/v10?query=36486at4891	Sulfhydryl oxidase
36529at4891	Complete	h2tg000009l_path	421991	421329	-	191.4	161	https://www.orthodb.org/v10?query=36529at4891	Snf7 family
36572at4891	Complete	h2tg000007l_path	437578	437195	-	134.3	91	https://www.orthodb.org/v10?query=36572at4891	ribosomal protein S6
36573at4891	Complete	h2tg000003l_path	69951	70364	+	130.7	86	https://www.orthodb.org/v10?query=36573at4891	Chromatin-remodeling complex subunit IES6
36583at4891	Complete	h2tg000004l_path	375437	376018	+	175.7	113	https://www.orthodb.org/v10?query=36583at4891	Ribosomal protein L7/L12
36627at4891	Complete	h2tg000016l_path	839431	839910	+	123.8	121	https://www.orthodb.org/v10?query=36627at4891	Cap-associated protein CAF20
36646at4891	Complete	h2tg000007l_path	360235	360906	+	260.8	189	https://www.orthodb.org/v10?query=36646at4891	Snf7 family
36650at4891	Complete	h2tg000015l_path	75404	75766	+	160.9	94	https://www.orthodb.org/v10?query=36650at4891	Ribosomal protein S10
36716at4891	Complete	h2tg000001l_path	722774	723187	+	222.5	130	https://www.orthodb.org/v10?query=36716at4891	Deoxyuridine 5'-triphosphate nucleotidohydrolase
36731at4891	Missing
36787at4891	Complete	h2tg000011l_path	877592	877248	-	144.0	95	https://www.orthodb.org/v10?query=36787at4891	glucocorticoid receptor-like (DNA-binding domain)
36796at4891	Complete	h2tg000003l_path	172191	172565	+	202.6	112	https://www.orthodb.org/v10?query=36796at4891	Nuclear transport factor 2
36811at4891	Complete	h2tg000010l_path	412724	413047	+	164.7	90	https://www.orthodb.org/v10?query=36811at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
36821at4891	Complete	h2tg000011l_path	73718	73341	-	246.4	118	https://www.orthodb.org/v10?query=36821at4891	2Fe-2S ferredoxin-like superfamily
36839at4891	Complete	h2tg000007l_path	271971	273302	+	183.5	225	https://www.orthodb.org/v10?query=36839at4891	Smr domain
36879at4891	Complete	h2tg000004l_path	526885	526532	-	160.2	88	https://www.orthodb.org/v10?query=36879at4891	V-type proton ATPase subunit F
36882at4891	Complete	h2tg000016l_path	81838	82251	+	261.1	136	https://www.orthodb.org/v10?query=36882at4891	Ribosomal protein L23/L15e core domain superfamily
36885at4891	Complete	h2tg000003l_path	100872	101348	+	241.5	134	https://www.orthodb.org/v10?query=36885at4891	V-type proton ATPase proteolipid subunit
36899at4891	Complete	h2tg000011l_path	647826	647239	-	234.9	156	https://www.orthodb.org/v10?query=36899at4891	Sulfhydryl oxidase
36968at4891	Complete	h2tg000013l_path	33900	33409	-	127.4	99	https://www.orthodb.org/v10?query=36968at4891	histidine-phosphotransfer domain, HPT domain-containing protein
36972at4891	Complete	h2tg000003l_path	398649	397630	-	338.6	242	https://www.orthodb.org/v10?query=36972at4891	SH3 domain
36980at4891	Complete	h2tg000009l_path	794688	795110	+	106.8	110	https://www.orthodb.org/v10?query=36980at4891	Histone deacetylase complex subunit SAP30/SAP30-like
37011at4891	Complete	h2tg000013l_path	1260017	1261162	+	260.1	182	https://www.orthodb.org/v10?query=37011at4891	Sensitive to high expression protein 9, mitochondrial
37075at4891	Complete	h2tg000004l_path	1046048	1045275	-	214.4	163	https://www.orthodb.org/v10?query=37075at4891	Putative pantetheine-phosphate adenylyltransferase
37089at4891	Duplicated	h2tg000013l_path	322150	322909	+	197.8	104	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37089at4891	Duplicated	h2tg000008l_path	922691	922004	-	196.5	104	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37126at4891	Complete	h2tg000001l_path	46001	46387	+	213.3	118	https://www.orthodb.org/v10?query=37126at4891	Ribosomal protein L32e
37133at4891	Complete	h2tg000011l_path	730565	730984	+	109.1	93	https://www.orthodb.org/v10?query=37133at4891	Ribosomal protein/NADH dehydrogenase domain
37136at4891	Complete	h2tg000001l_path	582180	581737	-	112.9	79	https://www.orthodb.org/v10?query=37136at4891	Proteasome maturation factor UMP1
37165at4891	Complete	h2tg000008l_path	632158	632859	+	188.9	137	https://www.orthodb.org/v10?query=37165at4891	EF-hand domain
37187at4891	Complete	h2tg000016l_path	480010	481028	+	157.6	204	https://www.orthodb.org/v10?query=37187at4891	Oligosaccharyl transferase complex, subunit OST3/OST6
37194at4891	Complete	h2tg000013l_path	183340	184587	+	124.2	154	https://www.orthodb.org/v10?query=37194at4891	DNA-directed RNA polymerase III subunit, putative
37216at4891	Complete	h2tg000006l_path	432016	432369	+	142.0	102	https://www.orthodb.org/v10?query=37216at4891	Cytochrome c oxidase-assembly factor COX16, mitochondrial
37231at4891	Complete	h2tg000008l_path	997296	997887	+	181.7	141	https://www.orthodb.org/v10?query=37231at4891	Pre-rRNA processing protein TSR2
37266at4891	Complete	h2tg000004l_path	617427	617122	-	110.9	74	https://www.orthodb.org/v10?query=37266at4891	Transcription elongation factor SPT4
37274at4891	Complete	h2tg000001l_path	80720	80373	-	205.7	108	https://www.orthodb.org/v10?query=37274at4891	Autophagy-related protein
37305at4891	Complete	h2tg000002l_path	143664	144521	+	119.6	159	https://www.orthodb.org/v10?query=37305at4891	Protein of unknown function DUF2373
37332at4891	Complete	h2tg000004l_path	831989	832687	+	87.0	92	https://www.orthodb.org/v10?query=37332at4891	Clathrin light chain
37340at4891	Complete	h2tg000006l_path	36924	37734	+	195.7	232	https://www.orthodb.org/v10?query=37340at4891	Zinc finger, RING-type
37378at4891	Complete	h2tg000015l_path	371835	372572	+	167.9	120	https://www.orthodb.org/v10?query=37378at4891	WLM domain
37386at4891	Complete	h2tg000006l_path	614730	615416	+	157.4	140	https://www.orthodb.org/v10?query=37386at4891	Ubiquitin carboxyl-terminal hydrolase
37398at4891	Complete	h2tg000007l_path	469878	471413	+	395.0	402	https://www.orthodb.org/v10?query=37398at4891	MICOS complex subunit MIC60
37443at4891	Complete	h2tg000009l_path	686853	685516	-	186.3	223	https://www.orthodb.org/v10?query=37443at4891	N2227-like
37483at4891	Complete	h2tg000013l_path	461757	462404	+	160.4	151	https://www.orthodb.org/v10?query=37483at4891	N-(5'-phosphoribosyl)anthranilate isomerase
37540at4891	Complete	h2tg000004l_path	716938	718053	+	414.9	284	https://www.orthodb.org/v10?query=37540at4891	SURF1-like protein
37570at4891	Duplicated	h2tg000001l_path	267275	266694	-	152.0	133	https://www.orthodb.org/v10?query=37570at4891	Glutaredoxin
37570at4891	Duplicated	h2tg000013l_path	432452	432925	+	152.0	123	https://www.orthodb.org/v10?query=37570at4891	Glutaredoxin
37574at4891	Fragmented	h2tg000006l_path	188581	187214	-	118.3	184	https://www.orthodb.org/v10?query=37574at4891	Protein of unknown function DUF5427
37581at4891	Complete	h2tg000016l_path	995284	996297	+	142.3	168	https://www.orthodb.org/v10?query=37581at4891	General transcription factor TFIIH, subunit Tfb6
37593at4891	Complete	h2tg000011l_path	398368	397076	-	269.8	262	https://www.orthodb.org/v10?query=37593at4891	tRNA-splicing endonuclease, subunit Sen54
37625at4891	Complete	h2tg000006l_path	461199	461783	+	246.7	166	https://www.orthodb.org/v10?query=37625at4891	Translation machinery-associated protein 22
37639at4891	Complete	h2tg000010l_path	381327	382046	+	294.2	220	https://www.orthodb.org/v10?query=37639at4891	P-loop containing nucleoside triphosphate hydrolase protein
37641at4891	Complete	h2tg000007l_path	161673	162401	+	141.7	157	https://www.orthodb.org/v10?query=37641at4891	p-loop containing nucleoside triphosphate hydrolase protein
37668at4891	Complete	h2tg000007l_path	278356	278730	+	113.2	86	https://www.orthodb.org/v10?query=37668at4891	Sulfiredoxin
37677at4891	Complete	h2tg000008l_path	532340	531843	-	169.5	135	https://www.orthodb.org/v10?query=37677at4891	PRELI/MSF1 domain
37680at4891	Complete	h2tg000006l_path	105754	106032	+	123.9	73	https://www.orthodb.org/v10?query=37680at4891	Cytochrome b-c1 complex subunit 8
37696at4891	Duplicated	h2tg000003l_path	423601	423957	+	205.7	106	https://www.orthodb.org/v10?query=37696at4891	40S ribosomal protein S26
